Address, Collateral Gains
0x56CAe13a851754E16D8E12C4Cb990d5B9A33eB79, 3513.946668644102652924
0x9C51C1B4C74C47d087Cf4De9a7BfE2778f85c56e, 20.262755858274318872
0x9CCd386c374dB0e24c2D2e099E05da246cC53a1A, 10844.844523336311816537
0x935F75E2fAF92A5dE55aaA79056Bd1b78Aa65948, 6999.999999999999999996
0xEf7028EFA21F316731c32BFbca8490DC9852E3Fe, 90.166637064989158517
0x3385AA1E0579959b95A05a9b04D6d249b50B70Ad, 6000.0
0x791010460401883B3a7f695dfaFF2e814F2a3741, 2921.192071678202899207
0x4d6cE072fdc35F55ce8E97b31caa31d707c7CB67, 50.0
0x3f243419cDe53d81589e146D6f98f1f07BE6C50D, 3900.0
0x7554FDE6724eaD1e79185661f4353e24e064De69, 0.41227140394970039
0x7fC47b263AF25D2E1D899CC580DFD96B186b9489, 3000.0
0x0e21c9752266c0B41b45545B4557Fe602961F291, 27209.074512530759043385
0xF77873e01628cf10c27f6216741E1049AB21B528, 2876.673611111111111111
0x8f18FA367fe1D833879249a6A1f25279D93d9888, 7552.097054199273136836
0x88e1D504Fd6551A7B7b19e1Aa6881de1A9F18ca7, 1000.0
0x7fEb82062bE80f1CF1Fa81906c5FDB634Ac0eaA6, 235.445424863378391854
0x0640E6dfA680595AddDcE37CB54fcfE842944c9d, 246.820421810699588476
0x9b163A1F44B73c141fe348e7C76c08659291307A, 78.8633793561619138
0x671eC62d8654F3d553dcc92CB833C5D0231903a2, 3000.0
0x546FaAb572aDd60E435aB6Ca9F6288247B49BF10, 64.228555383763997355
0xf044972b401b1acf0c9b2e129f99d4A8D2De3D7e, 43.914287125849999425
0x4de27b683822de77846656c9018f817B0A9191FE, 22.2505144
0xf17Ca0d5ebC34f4FE2C20f1034F44cF651290407, 4466.138760288065843621
0x5263D355ddE03Fd5b2C4cE3dDC7C8395db3356d8, 1959.945387574519576244
0xeA8c64905f2dA27eF518b86D8FD29CaAC2f6e05d, 6000.0
0x73E349fe238EB939b2e8E9519A451b68a4E82448, 6474.231224279835390946
0x87C99910a6777823Ebbc6731C8A72d6f6a62bFB0, 750.0
0x5762A9C5E55B1C6954C599df90B5b61ed10B3226, 41.383438189379242558
0x19Fc928Bc27653c5310387D824d0138B6628f09B, 167.406167645313648641
0xc5C0B9eFd7AFB8a0AaA41B06710Ee5eAb33e4e2b, 53.695343787050716571
0x40a76Fd1CB41f05B01286888F635d5A7e917f274, 96.503079719997678433
0x9a4629056A374568Dc0859Ba732832997c010272, 600.0
0x4eab317E16Bba29d980292380fCA31726EED27f8, 56.073952271511731887
0x7d9872acD58Ad14098301912d1EacFE83C4581F5, 0.156204
0x99645a9761da8586E134AF9827cd06Ce78E25bE3, 40.967018331897257427
0x5cDBEc65F67f8D4aA5B169cB6320346eC280C1b6, 56.054999497520442813
0x88FC796cBBe5dfA909F63E22FBA6f33c8B9851A5, 750.0
0x2b49f10F98Db36039Eec8e6919f65773EE9C4042, 854.598776424971298283
0x15F01f42e06D423eFb5545D01E472882Ee8B7F8E, 10000.0
0xBce75Be4d9526868Ff54C04C06753AD9a267cf7C, 10000.0
0x99cEB0Bde19A4d92718b44a28932296c785c6003, 4000.0
0xEd50cb8a5dbc593Cee924C56d592B1Aeffb3c2E9, 141.594331391341151469
0xb3821f7e8E9290955d6618EB6590f68C26CF6aa7, 14027.622850398772064483
0x4F2C1B6ea5196e9D14E576Ed9c2b07cf08DbB452, 138.895956943741417894
0xd22cCA215B5c94FaECb287De2A6Ce07046c01D16, 804.545405125164543987
0x2a59229FCb4C91fEd9315D3864c86b29FFe6a4F0, 80.453272456206398776
0x723702F043771ba3B3A9A3bC8b61503e0A28287e, 7884.474648519691191886
0xE28c7d0721ed7d6A74BbEa7c49aD7aDA0eC658E8, 3000.0
0x74Beb75C1D75c26f899aF68580fb88B040609Fb6, 0.00087551440329218
0xe3F5c5722E6d0e6a09862fC53fFDfb752b83e62C, 5252.329301999995
0x0a8e1302993fcB8783de54D3C1205c0840A6f87d, 1500.0
0xCC7CC2e94273e694998ba0B3C80306cf031aedB7, 269.667438271604938271
0x2c3Fcc6b4beb696CcD7Fdcbc3AfA90fa7a3b95f8, 8614.501543209876543208
0x8751B356D90C45Ba13b3B5d222059df8506AFf7f, 1364.169783260767658515
0x290dE4b0025ed15F3F70ab6166deCc5A1363D3B3, 514.19047285630291335
0xF8aeA31756f48fC0149515320F5104875B9D5c96, 2034.47422892267542403
0xBCc18319D2FfA4cD1A380574980B9038CAa9c0d6, 209.290281098396521753
0x76F3D6F298a515eCb765BDcC7abbAA6EF9DA0ec8, 2110.945590023442069114
0xf8472477966fF818e76ccBC6FD047F06D0dD21f1, 99.386552006698193641
0xc4B89F33ab45fCA603bC23EF52d06CCd1Ab95D15, 5145.577092429039670567
0x60E4A28B15d15bD6C383bB26b159a664D84015cd, 98.453192989344433567
0x93ADf181c0D477568aa8c18014cED7fE5074b561, 2.911332792684511505
0x8eA01F2161216Dd0525b76484B6346d30D9FBCA4, 219.887144291440723397
0x399CD6e92eFE34048EA85882278833EF3eec3476, 9051.429494666141634033
0x065273958D715A6323119178B58B4a7Cbd4020e1, 11489.693278963191724406
0xA8f5be8365305edfDb4B05E135C7d17668321BD8, 200.440473867945436127
0x5C29616AF35b94212b8f3e2405c99240b641b2eA, 22626.782407407407407406
0xd9A8ae435ac4c7Dd9380306b18644a4Df8775B17, 20153.887860082304526747
0x8a39d186a72c55bDC76bd546F56817123aA68033, 24853.223765439999999997
0xf98f014d46bE009D9c51Fa3949B756694673D7E5, 3999.999999999999999998
0xbCfFe377B65Fcc5F9DAE89B3ff61a6D1D8060595, 3999.999999999999999998
0x7B6F30984d882e53f7105caC52c37132ee2C161b, 3999.999999999999999999
0xdaCF64195499022bFfaaAeC7B91E890ABb3bb6CE, 527.636316872427983539
0x53f58AF39Fcf01E2dEE1dF1104873C05B61CCfbf, 122.673979661113875247
0xbaB0DD674cFaBE01493e7a04b68aE057EBB23E94, 893.687730503938669083
0x657c6D0649bd7d3960c42c431b9B7a27e244f859, 300.0
0xB18400dDeCcEd080Bcc96F91B9561400c6114dd0, 9562.480329975310365631
0x0797187b835C40b0607D68dFd36B55a2078Be3Db, 115.952484341385470912
0xF27999d34537230f8577da4D90e5Dd8E8f7F6F29, 6000.0
0x6880903635392D51EaB918320cC0aC3017e697e2, 1750.222271987625755262
0x79921c5583Ed60358C073D7f12f7401277F91f88, 274.639197530864197527
0xB5123f704d9096483089B5d744F41ca9A5eb0DfC, 7060.579640262393605367
0x9ECAd9d9D3ED0938Cc3b84732D3FFa8ECe3a87c8, 1155.821466522982818529
0xD2063e290DcC53edEf2e098eC6861e9D7C3063b4, 1000.919887464174351387
0xc504C188a8640dbb0A4Eabcbc243bFAd007CF756, 6645.037937242798353909
0x7De00736Cd200890c232a2669C63da052613c77E, 1328.91439341810903412
0x17DD57739BEb1C02aB3C0BEd55d8eB4123781926, 600.0
0x9d3ECAbDf7e55e947D456aaaeE0d86cBD0Dd381f, 2536.497878086419753086
0xdF12D1B181D503c4244a2b3037E8bA5005A6f9a7, 541.875463136871052001
0xd2881CDa4aCa733e5ba73b75196913e4A1c9D916, 0.039731983209403562
0x087e4AFc95f9DfAFe1ef12B5C04A6f1935dcf725, 1374.892062
0xaF149143a9d0ce61F77332beA1790731Bacce5f9, 4500.0
0x6056d86Dcd1CbC94311EB4CD0F84117cb763730c, 6000.0
0x215e5742e4116F0D8C58160CF9C4Fc14819f207a, 91599.449588477366255144
0x7e14E3926D9546E7251d34dE09B29F0E8c649e96, 688.317591269629212368
0xC022Eb401bBb0793124F4F203AfD093A53a20728, 3000.0
0x21145847ccE1371aDaa9FBD0784a7c4e5cB2cEbe, 1212.021680312342952863
0x90A477e042dd99d212c908686A09E71258f02f60, 569.159448208622429115
0xF32fdBdf8052e6df6e403A0F84343ccaDdEB9a16, 0.214478685424509599
0x780b6894e6B31ac90D8B8eB0710A5f63beb7A887, 1010.002704289458770927
0x4436AAcD68D4A7862160F9d41D733ae39B8BD38D, 424.950573937529867509
0x31Cc43AD67d2d64f7791f347E4eB9Ba500D38DCF, 74.936174302597533518
0x83F19c5470b652Da70cAE6D0f2a23eB82F93B888, 255.258296176016306901
0x9857eAdDa114416286D466358DEE918BdAb4110C, 0.36889079242831292
0x37AF4d78a1C0Bf9bB86B24293bA2c36058e25B1E, 103.869345469875598957
0xcD5F1407a87533FE09700068Fea857d6CA3A0F15, 2.44268848187947212
0xc6A3C0ea92F4FD52307dA06ba6986E5Ea2841c81, 2115.206677763972518414
0x94DB3b198C121e9EdE3258f8300Bb6Fe958dDAb4, 2831.992908529254181728
0x4FfA3a46109A360Dc029aD77c29e5ad53593C0F6, 600.0
0xe08caD0B9b7a859bD3F75E3E736F93cCB4E74C7F, 599.738049884826656531
0x694302AA82148a587930a1Fd74E28f1368a02263, 4715.472009206630644331
0x6321E95A0D69953A394BEB4E0a2886B5B8B97b45, 1201.443788095468216244
0x739Ba1C3fdaF790b94D62E8deb003aD4c84485D1, 0.750663497936841302
0x1F4aC87Bc9144bc83C4BCfD717693726F8128955, 3776.57923967128510367
0x3476613f6b2865aBf6f9fA621Cf018D810000f70, 1725.339070174683847605
0x378C1e9fE2dD21eB3Bc5ae9255240D05F77614b9, 59999.94
